town_geocode,town,maine_gis_name,cousub_geocode,cousub_name,cousub_basename,county_fips,county_name,sos_county,geotype,geotype_short,class,perc_cousub,town_ct,rank,gnis_id,gnis_name,tribal_name,voting_name,historical_names,islands,gnis_variants
25833,Long Pond Twp,Long Pond Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987423,Township of Long Pond,,,[LONG POND],[],"[T3 R1 NBKP,Long Pond Township,Township of Long Pond]"
25816,Chase Stream Twp,Chase Stream Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987406,Township of Chase Stream,,,[],[],"[Chase Stream,T1 R6 BKP WKR,Township of Chase Stream,Chase Stream Township]"
25848,Sandbar Tract Twp,Sandbar Tract Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,2748750,Sandbar Tract Township,,,[],[],"[Sandbar Tract,Sandbar Tract Township,Sand Bar Tract]"
25821,East Moxie Twp,East Moxie Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987411,Township of East Moxie,,,[],[],"[East Moxie Township,T2 R4 BKP EKR,East Moxie,Township of East Moxie]"
25839,Parlin Pond Twp,Parlin Pond Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,0.713369,2,1,1987428,Township of Parlin Pond,,,[],[],"[Parlin Pond,T3 R7 BKP WKR,Parlin Pond Township,Township of Parlin Pond]"
25805,Bald Mountain Twp T2 R3,Bald Mountain Twp T2 R3,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987394,Township of Bald Mountain T2 R3,,,[],[],"[Bald Mountain Township T2 R3,Township of Bald Mountain T2 R3,Bald Mountain,T2 R3 BKP EKR]"
25814,Brassua Twp,Brassua Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,0.738808,2,1,1987403,Township of Brassua,,,[],[],"[Brassua Township,T2 R2 NBKP,Brassua,Township of Brassua]"
25835,Mayfield Twp,Mayfield Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,579054,Township of Mayfield,,,[MAYFIELD],[],[Township of Mayfield]
25851,Sapling Twp,Sapling Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987435,Township of Sapling,,,[],[],"[Township of Sapling,Sapling Township,T1 R7 BKP WKR,Sapling]"
25829,Johnson Mountain Twp,Johnson Mountain Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,0.55334,2,1,1987419,Township of Johnson Mountain,,,[],[],"[Township of Johnson Mountain,Johnson Mountain Township,T2 R6 BKP WKR,Johnson Mountain]"
25854,Squaretown Twp,Squaretown Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987437,Township of Squaretown,,,[],[],"[Squaretown,T2 R5 BKP EKR,Township of Squaretown,Squaretown Township]"
25838,Moxie Gore,Moxie Gore,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987427,Moxie Gore,,,[],[],"[Moxie Gore,T1 R5 BKP EKR]"
25844,Rockwood Strip T1 R1 NBKP,Rockwood Strip T1 R1 NBKP,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,2748747,Rockwood Strip T1 R1 NBKP,,,[],[],"[Rockwood Strip T1 R1,T1 R1 NBKP,Rockwood Strip T1 R1 NBKP]"
25836,Misery Twp,Misery Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987425,Township of Misery,,,[],[],"[Misery Township,Township of Misery,Misery,T2 R7 BKP WKR]"
25803,Taunton & Raynham Academy Grant,Taunton & Raynham Academy Grant,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987438,Taunton and Raynham Academy Grant,,,[],[],"[Taunton and Raynham Academy Grant,Askwith and T1 R1 NBKP,Taunton and Raynham]"
25828,Indian Stream Twp,Indian Stream Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987418,Township of Indian Stream,,,[],[],"[Indian Stream Township,Township of Indian Stream,Indian Stream,T1 R6 BKP EKR]"
25837,Misery Gore Twp,Misery Gore Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987426,Misery Gore,,,[],[],"[Misery Gore Township,Misery Gore]"
25857,Tomhegan Twp,Tomhegan Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,0.605961,2,1,1987440,Township of Tomhegan,,,[],[],"[T1 R2 NBKP,Tomhegan,Tomhegan Township,Township of Tomhegan]"
25849,Sandwich Academy Grant Twp,Sandwich Academy Grant Twp,2302551114,Northeast Somerset UT,Northeast Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987433,Sandwich Academy Grant,,,[],[],"[Sandwich Academy Grant,Sandwich Academy,T2 R1 NBKP,Sandwich Academy Grant Township]"
25824,Forsyth Twp,Forsyth Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987414,Township of Forsyth,,,[],[],"[Forsythe,Township of Forsyth,Forsyth Township,T6 R2 NBKP]"
25860,Carrying Place Twp,Carrying Place Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987404,Township of Carrying Place,,,[],[],"[T1 R3 BKP WKR,Township of Carrying Place,Carrying Place Township,Carrying Place]"
25830,King & Bartlett Twp,King & Bartlett Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987420,Township of King and Bartlett,,,[],[],"[King and Bartlett Township,Township of King and Bartlett,King and Bartlett,T4 R5 BKP WKR]"
25815,Carrying Place Town Twp,Carrying Place Town Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987405,Township of Carrying Place Town,,,[],[],"[Carrying Place Town Township,Carrying Place Town,Township of Carrying Place Town,T2 R3 BKP WKR]"
25861,T3 R4 BKP WKR,T3 R4 BKP WKR,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987443,T03 R04 BKP WKR,,,[SPRING LAKE TWP],[],"[T03 R04 BKP WKR,T3 R4 BKP WKR]"
25819,Dead River Twp,Dead River Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987409,Township of Dead River,,,[DEAD RIVER],[],"[Dead River,Township of Dead River,T3 R3 BKP WKR,Dead River Township]"
25802,Appleton Twp,Appleton Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987392,Township of Appleton,,,[],[],"[Appleton,Appleton Township,T6 R7 BKP WKR,Township of Appleton]"
25823,Flagstaff Twp,Flagstaff Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987413,Township of Flagstaff,,,[FLAGSTAFF],[],"[T4 R4 BKP WKR,Flagstaff,Flagstaff Township,Township of Flagstaff]"
25812,Bowtown Twp,Bowtown Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987401,Township of Bowtown,,,[],[],"[T1 R4 BKP WKR,Bowtown Township,Bowtown,Township of Bowtown]"
25807,Bigelow Twp,Bigelow Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987396,Township of Bigelow,,,[BIGELOW],[],"[Township of Bigelow,Bigelow Township,T4 R3 BKP WKR,Bigelow]"
25865,T5 R6 BKP WKR,T5 R6 BKP WKR,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987447,T05 R06 BKP WKR,,,[],[],"[T05 R06 BKP WKR,T5 R6 BKP WKR]"
25813,Bradstreet Twp,Bradstreet Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987402,Township of Bradstreet,,,[],[],"[T4 R7 BKP WKR,Bradstreet,Township of Bradstreet,Bradstreet Township]"
25866,T5 R7 BKP WKR,T5 R7 BKP WKR,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987448,T05 R07 BKP WKR,,,[RAYTOWN TWP],[],"[T5 R7 BKP WKR,T05 R07 BKP WKR]"
25826,Hobbstown Twp,Hobbstown Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987416,Township of Hobbstown,,,[],[],"[Hobbstown,T4 R6 BKP WKR,Hobbstown Township,Township of Hobbstown]"
25804,Attean Twp,Attean Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987393,Township of Attean,,,[],[],"[Attean,Township of Attean,Attean Township,T5 R1 NBKP]"
25827,Holeb Twp,Holeb Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987417,Township of Holeb,,,[],[],"[T6 R1 NBKP,Holeb,Holeb Township,Township of Holeb]"
25840,Pierce Pond Twp,Pierce Pond Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987429,Township of Pierce Pond,,,[],[],"[Pierce Pond Township,Township of Pierce Pond,T2 R4 BKP WKR]"
25834,Lower Enchanted Twp,Lower Enchanted Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987424,Township of Lower Enchanted,,,[],[],"[Township of Lower Enchanted,Lower Enchanted Township,T2 R5 BKP WKR]"
25858,Upper Enchanted Twp,Upper Enchanted Twp,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987441,Township of Upper Enchanted,,,[],[],"[Upper Enchanted,Township of Upper Enchanted,T3 R6 BKP WKR,Upper Enchanted Township]"
25862,T3 R5 BKP WKR,T3 R5 BKP WKR,2302553636,Northwest Somerset UT,Northwest Somerset,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987444,T03 R05 BKP WKR,,,[],[],[T03 R05 BKP WKR]
25880,T8 R19 WELS,T8 R19 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987462,T08 R19 WELS,,,[],[],"[T08 R19 WELS,T8 R19 WELS]"
25881,T9 R16 WELS,T9 R16 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987463,T09 R16 WELS,,,[],[],"[T9 R16 WELS,T09 R16 WELS]"
25870,T5 R20 WELS,T5 R20 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987452,T05 R20 WELS,,,[],[],"[T05 R20 WELS,T5 R20 WELS]"
25856,Thorndike Twp,Thorndike Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,0.781401,2,1,1987439,Township of Thorndike,,,[],[],"[Township of Thorndike,T3 R2 NBKP,Thorndike,Thorndike Township]"
25809,Big Ten Twp,Big Ten Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987398,Township of Big Ten,,,[],[],"[Big Ten,T10 R17 WELS,Big Ten Township,Township of Big Ten]"
25808,Big Six Twp,Big Six Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987397,Township of Big Six,,,[],[],"[Township of Big Six,Big Six,Big Six Township,T6 R19 WELS]"
25873,T7 R16 WELS,T7 R16 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987455,T07 R16 WELS,,,[],[],"[T07 R16 WELS,T7 R16 WELS]"
25810,Big W Twp,Big W Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987399,Township of Big W,,,[],[],"[Big W Township,Township of Big W,Big W]"
25822,Elm Stream Twp,Elm Stream Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987412,Township of Elm Stream,,,[],[],"[Elm Stream Township,T4 R16 WELS,Township of Elm Stream,Elm Stream]"
25877,T8 R16 WELS,T8 R16 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987459,T08 R16 WELS,,,[],[],"[T8 R16 WELS,T08 R16 WELS]"
25883,T9 R18 WELS,T9 R18 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987465,T09 R18 WELS,,,[],[],"[T9 R18 WELS,T09 R18 WELS]"
25882,T9 R17 WELS,T9 R17 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987464,T09 R17 WELS,,,[],[],"[T09 R17 WELS,T9 R17 WELS]"
25841,Pittston Academy Grant,Pittston Academy Grant,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987430,Pittston Academy Grant,,,[],[],"[Pittston Academy Grant,T2 R4 NBKP]"
25859,West Middlesex Canal Grant Twp,West Middlesex Canal Grant Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987442,West Middlesex Canal Grant,,,[],[],"[T1 R3 NBKP,West Middlesex Canal Grant Township,West Middlesex Canal Grant]"
25832,Little W Twp,Little W Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987422,Township of Little W,,,[],[],"[Little W,Little W Township,Township of Little W]"
25847,Saint John Twp,Saint John Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987432,Township of Saint John,,,[],[],"[Saint John Township,Township of Saint John,St John,T6 R16 Wels]"
25817,Comstock Twp,Comstock Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987407,Township of Comstock,,,[],[],"[Comstock Township,T4 R18 WELS,Comstock,Township of Comstock]"
25846,Russell Pond Twp,Russell Pond Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987431,Township of Russell Pond,,,[],[],"[Russell Pond Township,Russell Pond,T5 R16 WELS,Township of Russell Pond]"
25806,Bald Mountain Twp T4 R3,Bald Mountain Twp T4 R3,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987395,Township of Bald Mountain T4 R3,,,[],[],"[Bald Mountain,Township of Bald Mountain T4 R3,T4 R3 NBKP,Bald Mountain Township T4 R3]"
25825,Hammond Twp,Hammond Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987415,Township of Hammond,,,[],[],"[Township of Hammond,Hammond,T3 R4 NBKP,Hammond Township]"
25843,Prentiss Twp T4 R4 NBKP,Prentiss Twp T4 R4 NBKP,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,579024,Township of Prentiss,,,[],[],[Township of Prentiss]
25867,T5 R17 WELS,T5 R17 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987449,T05 R17 WELS,,,[],[],"[T5 R17 WELS,T05 R17 WELS]"
25874,T7 R17 WELS,T7 R17 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987456,T07 R17 WELS,,,[],[],"[T07 R17 WELS,T7 R17 WELS]"
25852,Seboomook Twp,Seboomook Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987436,Township of Seboomook,,,[],[],"[Township of Seboomook,Seboomook Township,Seboomook]"
25863,T4 R5 NBKP,T4 R5 NBKP,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987445,T04 R05 NBKP,,,[],[],"[T04 R05 NBKP,T4 R5 NBKP]"
25820,Dole Brook Twp,Dole Brook Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987410,Township of Dole Brook,,,[],[],"[Township of Dole Brook,Dole Brook Township,T3 R5 NBKP,Dole Brook]"
25811,Blake Gore,Blake Gore,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987400,Blake Gore,,,[],[],"[Blake Gore,T5 R4 NBKP]"
25871,T6 R17 WELS,T6 R17 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987453,T06 R17 WELS,,,[],[],"[T6 R17 WELS,T06 R17 WELS]"
25878,T8 R17 WELS,T8 R17 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987460,T08 R17 WELS,,,[],[],"[T08 R17 WELS,T8 R17 WELS]"
25884,T10 R16 WELS,T10 R16 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987466,T10 R16 WELS,,,[],[],[T10 R16 WELS]
25875,T7 R18 WELS,T7 R18 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987457,T07 R18 WELS,,,[],[],"[T7 R18 WELS,T07 R18 WELS]"
25872,T6 R18 WELS,T6 R18 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987454,T06 R18 WELS,,,[],[],"[T06 R18 WELS,T6 R18 WELS]"
25869,T5 R19 WELS,T5 R19 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987451,T05 R19 WELS,,,[],[],"[T05 R19 WELS,T5 R19 WELS]"
25876,T7 R19 WELS,T7 R19 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987458,T07 R19 WELS,,,[],[],"[T7 R19 WELS,T07 R19 WELS]"
25864,T4 R17 WELS,T4 R17 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987446,T04 R17 WELS,,,[],[],"[T04 R17 WELS,T4 R17 WELS]"
25850,Sandy Bay Twp,Sandy Bay Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987434,Township of Sandy Bay,,,[],[],"[Sandy Bay,Sandy Bay Township,Township of Sandy Bay,T5 R3 NBKP]"
25842,Plymouth Twp,Plymouth Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,579021,Township of Plymouth,,,[],[],[Township of Plymouth]
25801,Alder Brook Twp,Alder Brook Twp,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987391,Township of Alder Brook,,,[],[],"[Alder Brook Township,Alder Brook,Township of Alder Brook,T3 R3 NBKP]"
25853,Soldiertown Twp T2 R3 NBKP,Soldiertown Twp T2 R3 NBKP,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,579022,Township of Soldiertown,,,[],[],[Township of Soldiertown]
25879,T8 R18 WELS,T8 R18 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987461,T08 R18 WELS,,,[],[],"[T08 R18 WELS,T8 R18 WELS]"
25868,T5 R18 WELS,T5 R18 WELS,2302567238,Seboomook Lake UT,Seboomook Lake,025,Somerset,SOM,Unorganized Township,U,Z3,1.0,1,1,1987450,T05 R18 WELS,,,[],[],"[T5 R18 WELS,T05 R18 WELS]"
29110,Codyville Twp,Codyville Twp,2302913610,Codyville plantation,Codyville,029,Washington,WAS,Unorganized Township,U,T1,1.0,1,1,582413,Township of Codyville,,,[CODYVILLE PLT],[],"[Plantation of Codyville (historical),Codyville Township,Township of Codyville]"
29818,Berry Twp,Berry Twp,2302919870,East Central Washington UT,East Central Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987563,T18 ED BPP,,,[],[],"[Berry Township,T18 ED BPP]"
29811,Trescott Twp,Trescott Twp,2302919870,East Central Washington UT,East Central Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1873777,Township of Trescott,,,[TRESCOTT],[],"[Number Nine Plantation,Township of Trescott]"
29804,Edmunds Twp,Edmunds Twp,2302919870,East Central Washington UT,East Central Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1873775,Township of Edmunds,,,[EDMUNDS],[],"[Township of Edmunds,Number 10 Township,Edmunds Township]"
29810,Marion Twp,Marion Twp,2302919870,East Central Washington UT,East Central Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1873776,Township of Marion,,,[MARION],[],[Township of Marion]
29820,T19 ED BPP,T19 ED BPP,2302919870,East Central Washington UT,East Central Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987565,T19 ED BPP,,,[],[],[T19 ED BPP]
29330,Cathance Twp,Cathance Twp,2302919870,East Central Washington UT,East Central Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987554,Township of Number 14,,,[CATHANCE],[],"[NO 14 PLT,Cathance Township,NO 14 Township,Township of Number 14]"
29831,T43 MD BPP,T43 MD BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987576,T43 MD BPP,,,[],[],[T43 MD BPP]
29827,Day Block Twp,Day Block Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987572,T31 MD BPP,,,[],[],"[T31 MD BPP,Day Block Township]"
29340,Big Lake Twp,Big Lake Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987555,Township of Number 21,,,[BIG LAKE],[],"[Plantation No 21,Big Lake Township,Township of Number 21]"
29815,T8 R3 NBPP,T8 R3 NBPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987560,T08 R03 NBPP,,,[],[],"[T08 R03 NBPP,T8 R3 NBPP]"
29821,T19 MD BPP,T19 MD BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987566,T19 MD BPP,,,[],[],[T19 MD BPP]
29808,Kossuth Twp,Kossuth Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987552,Township of Kossuth,,,[KOSSUTH],[],"[Kossuth Township,Township of Kossuth,T7 R2 NBPP]"
29823,T25 MD BPP,T25 MD BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987568,T25 MD BPP,,,[],[],[T25 MD BPP]
29807,Fowler Twp,Fowler Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987551,Township of Fowler,,,[],[],"[T1 R1 TS,Fowler Township,Township of Fowler]"
29830,T42 MD BPP,T42 MD BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987575,T42 MD BPP,,,[],[],[T42 MD BPP]
29824,T26 ED BPP,T26 ED BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987569,T26 ED BPP,,,[],[],[T26 ED BPP]
29822,T24 MD BPP,T24 MD BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987567,T24 MD BPP,,,[],[],[T24 MD BPP]
29805,Forest Twp,Forest Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987549,Township of Forest,,,[],[],"[Forest Township,T10 R3 NBPP,Township of Forest]"
29806,Forest City Twp,Forest City Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987550,Township of Forest City,,,[FOREST CITY],[],"[Township of Forest City,T9 R4 NBPP,Forest City Township]"
29803,Dyer Twp,Dyer Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987548,Township of Dyer,,,[],[],"[Township of Dyer,Dyer Township,T1 R2 TS]"
29819,T18 MD BPP,T18 MD BPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987564,T18 MD BPP,,,[],[],[T18 MD BPP]
29080,Centerville Twp,Centerville Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,582399,Town of Centerville,,,[CENTERVILLE],[],"[Town of Centerville,Centerville Township]"
29809,Lambert Lake Twp,Lambert Lake Twp,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987553,Township of Lambert Lake,,,[LAMBERT LAKE],[],"[T1 R3 TS,Township of Lambert Lake,Lambert Lake Township]"
29816,T8 R4 NBPP,T8 R4 NBPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987561,T08 R04 NBPP,,,[],[],"[T08 R04 NBPP,T8 R4 NBPP]"
29817,T11 R3 NBPP,T11 R3 NBPP,2302953500,North Washington UT,North Washington,029,Washington,WAS,Unorganized Township,U,Z3,1.0,1,1,1987562,T11 R03 NBPP,,,[],[],"[T11 R03 NBPP,T11 R3 NBPP]"
